time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
53,18.0,9.0,12.0,8.0,4.0,6.0,7.0,41.0,15.0,4.0,8.0,4.0,2.0,7
54,13.0,10.0,11.0,8.0,5.0,5.0,10.0,41.0,15.0,3.0,8.0,5.0,2.0,7
55,18.0,10.0,14.0,6.0,2.0,2.0,14.0,33.0,12.0,3.0,7.0,6.0,2.0,7
1,15.0,2.0,12.0,6.0,6.0,2.0,17.0,32.0,12.0,6.0,4.0,14.0,2.5,2
2,15.0,2.0,18.0,6.0,5.0,6.0,7.0,34.0,9.0,9.0,6.0,13.0,2.5,2
3,17.0,2.0,16.0,8.0,0.0,4.0,12.0,26.0,8.0,7.0,4.0,11.0,2.5,2
4,11.0,5.0,20.0,2.0,4.0,2.0,14.0,34.0,13.0,6.0,4.0,12.0,2.5,2
5,13.0,1.0,14.0,4.0,3.0,4.0,16.0,31.0,10.0,10.0,6.0,16.0,2.5,2
6,10.0,4.0,14.0,7.0,3.0,6.0,14.0,36.0,7.0,10.0,5.0,12.0,2.5,2
7,16.0,0.0,9.0,3.0,2.0,5.0,12.0,31.0,10.0,10.0,6.0,15.0,2.5,2
8,15.0,3.0,10.0,8.0,0.0,8.0,13.0,37.0,11.0,10.0,4.0,13.0,2.5,2
9,12.0,2.0,12.0,2.0,1.0,5.0,9.0,39.0,13.0,13.0,7.0,9.0,2.5,2
10,18.0,3.0,15.0,6.0,1.0,3.0,13.0,23.0,7.0,6.0,12.0,13.0,2.5,2
11,13.0,1.0,14.0,4.0,7.0,4.0,9.0,38.0,11.0,8.0,7.0,15.0,2.5,2
12,15.0,3.0,18.0,3.0,1.0,6.0,11.0,36.0,15.0,5.0,6.0,11.0,2.5,2
13,13.0,4.0,12.0,5.0,4.0,4.0,6.0,28.0,6.0,5.0,14.0,13.0,2.5,2
14,14.0,4.0,20.0,8.0,2.0,2.0,10.0,29.0,8.0,7.0,7.0,12.0,2.5,2
15,15.0,5.0,13.0,1.0,2.0,7.0,13.0,37.0,10.0,9.0,9.0,11.0,2.5,2
16,9.0,3.0,9.0,7.0,4.0,7.0,13.0,48.0,17.0,10.0,2.0,11.0,2.5,2
17,14.0,3.0,15.0,8.0,2.0,4.0,5.0,26.0,8.0,4.0,11.0,14.0,2.5,2
18,18.0,1.0,19.0,1.0,4.0,6.0,14.0,34.0,14.0,8.0,6.0,6.0,2.5,2
19,11.0,3.0,15.0,4.0,4.0,3.0,14.0,37.0,17.0,7.0,5.0,14.0,2.5,2
20,12.0,2.0,9.0,5.0,1.0,6.0,13.0,35.0,16.0,8.0,11.0,9.0,2.5,2
21,14.0,1.0,10.0,3.0,5.0,9.0,13.0,36.0,11.0,6.0,12.0,12.0,2.5,2
22,17.0,2.0,14.0,6.0,4.0,6.0,9.0,31.0,9.0,7.0,7.0,12.0,2.5,2
23,10.0,1.0,13.0,7.0,3.0,8.0,8.0,44.0,18.0,8.0,6.0,12.0,2.5,2
24,16.0,1.0,15.0,4.0,0.0,3.0,8.0,26.0,12.0,5.0,8.0,18.0,2.5,2
25,9.0,3.0,18.0,5.0,4.0,5.0,7.0,30.0,9.0,5.0,11.0,19.0,2.5,2
26,10.0,3.0,20.0,4.0,5.0,4.0,13.0,33.0,10.0,8.0,7.0,11.0,2.5,2
27,12.0,2.0,13.0,6.0,10.0,8.0,10.0,44.0,9.0,10.0,5.0,9.0,2.5,2
28,10.0,1.0,5.0,3.0,1.0,4.0,6.0,16.0,4.0,5.0,1.0,7.0,2.5,2
29,7.0,7.0,8.0,5.0,2.0,3.0,10.0,30.0,10.0,4.0,4.0,23.0,2.5,2
30,15.0,9.0,14.0,2.0,1.0,8.0,8.0,33.0,7.0,2.0,8.0,20.0,2.5,2
31,13.0,4.0,10.0,2.0,2.0,12.0,10.0,39.0,7.0,8.0,4.0,22.0,2.5,2
32,14.0,7.0,13.0,4.0,7.0,8.0,16.0,37.0,5.0,5.0,3.0,12.0,2.5,2
33,9.0,4.0,14.0,2.0,3.0,8.0,13.0,37.0,8.0,5.0,4.0,16.0,2.5,2
34,16.0,6.0,11.0,5.0,2.0,6.0,8.0,33.0,7.0,4.0,10.0,14.0,2.5,2
35,10.0,3.0,7.0,0.0,8.0,8.0,10.0,40.0,9.0,3.0,14.0,18.0,2.5,2
36,6.0,4.0,11.0,2.0,3.0,6.0,11.0,31.0,8.0,4.0,5.0,34.0,2.5,2
37,12.0,4.0,11.0,7.0,2.0,3.0,10.0,27.0,9.0,5.0,16.0,17.0,2.5,2
38,6.0,4.0,8.0,4.0,4.0,12.0,12.0,38.0,11.0,2.0,7.0,18.0,2.5,2
39,15.0,6.0,8.0,1.0,3.0,9.0,13.0,32.0,7.0,0.0,13.0,17.0,2.5,2
40,16.0,3.0,12.0,4.0,2.0,9.0,14.0,29.0,5.0,4.0,7.0,17.0,2.5,2
41,10.0,7.0,11.0,9.0,6.0,10.0,6.0,39.0,7.0,3.0,4.0,21.0,2.5,2
42,12.0,1.0,13.0,0.0,6.0,4.0,5.0,39.0,11.0,9.0,6.0,17.0,2.5,2
43,13.0,5.0,10.0,3.0,2.0,13.0,10.0,31.0,5.0,1.0,10.0,23.0,2.5,2
44,4.0,6.0,10.0,7.0,5.0,13.0,15.0,35.0,6.0,4.0,8.0,20.0,2.5,2
45,13.0,5.0,16.0,1.0,3.0,4.0,13.0,30.0,12.0,3.0,7.0,20.0,2.5,2
46,9.0,1.0,15.0,1.0,1.0,10.0,12.0,22.0,6.0,2.0,7.0,25.0,2.5,2
47,12.0,6.0,17.0,2.0,1.0,8.0,12.0,26.0,7.0,1.0,8.0,23.0,2.5,2
48,7.0,9.0,12.0,4.0,2.0,7.0,10.0,32.0,6.0,2.0,9.0,26.0,2.5,2
49,8.0,1.0,10.0,6.0,4.0,6.0,12.0,27.0,8.0,4.0,13.0,17.0,2.5,2
50,15.0,6.0,11.0,4.0,2.0,6.0,6.0,32.0,7.0,2.0,6.0,24.0,2.5,2
51,10.0,7.0,10.0,3.0,5.0,11.0,8.0,35.0,8.0,1.0,8.0,26.0,2.5,2
52,14.0,5.0,18.0,4.0,3.0,2.0,12.0,23.0,5.0,6.0,11.0,17.0,2.5,2
53,11.0,4.0,12.0,6.0,4.0,3.0,12.0,24.0,6.0,3.0,5.0,29.0,2.5,2
54,10.0,11.0,9.0,4.0,4.0,8.0,11.0,36.0,7.0,3.0,5.0,18.0,2.5,2
55,16.0,7.0,11.0,3.0,3.0,10.0,12.0,29.0,4.0,2.0,10.0,17.0,2.5,2
1,11.0,3.0,9.0,9.0,9.0,0.0,10.0,38.0,8.0,15.0,14.0,9.0,2.5,3
2,15.0,0.0,8.0,6.0,9.0,4.0,13.0,40.0,8.0,16.0,7.0,8.0,2.5,3
3,9.0,2.0,10.0,5.0,12.0,6.0,9.0,41.0,7.0,8.0,5.0,14.0,2.5,3
4,14.0,2.0,5.0,6.0,4.0,5.0,13.0,38.0,5.0,19.0,15.0,9.0,2.5,3
5,10.0,3.0,6.0,4.0,9.0,1.0,8.0,37.0,8.0,8.0,14.0,12.0,2.5,3
6,15.0,4.0,3.0,9.0,9.0,2.0,13.0,39.0,6.0,11.0,6.0,14.0,2.5,3
7,9.0,4.0,5.0,7.0,13.0,2.0,14.0,40.0,7.0,8.0,15.0,10.0,2.5,3
8,15.0,2.0,14.0,4.0,8.0,1.0,6.0,40.0,8.0,14.0,12.0,9.0,2.5,3
9,10.0,2.0,4.0,7.0,14.0,7.0,4.0,41.0,5.0,9.0,13.0,11.0,2.5,3
10,21.0,3.0,4.0,6.0,12.0,3.0,9.0,39.0,9.0,8.0,11.0,10.0,2.5,3
11,14.0,2.0,11.0,6.0,10.0,6.0,11.0,38.0,5.0,12.0,8.0,12.0,2.5,3
12,15.0,2.0,7.0,9.0,8.0,3.0,13.0,29.0,6.0,9.0,13.0,11.0,2.5,3
13,14.0,5.0,7.0,7.0,6.0,5.0,7.0,41.0,6.0,14.0,10.0,7.0,2.5,3
14,17.0,2.0,9.0,6.0,8.0,5.0,5.0,32.0,6.0,6.0,20.0,11.0,2.5,3
15,18.0,4.0,7.0,11.0,7.0,2.0,12.0,34.0,4.0,13.0,15.0,3.0,2.5,3
16,15.0,3.0,6.0,3.0,8.0,5.0,11.0,36.0,8.0,10.0,10.0,9.0,2.5,3
17,11.0,2.0,11.0,10.0,6.0,7.0,14.0,32.0,5.0,12.0,14.0,8.0,2.5,3
18,9.0,4.0,3.0,9.0,9.0,6.0,17.0,40.0,5.0,9.0,11.0,11.0,2.5,3
19,16.0,5.0,8.0,6.0,8.0,2.0,7.0,38.0,9.0,11.0,14.0,7.0,2.5,3
20,13.0,3.0,11.0,4.0,10.0,0.0,7.0,41.0,7.0,16.0,12.0,6.0,2.5,3
21,17.0,3.0,8.0,9.0,10.0,4.0,15.0,34.0,7.0,7.0,9.0,8.0,2.5,3
22,18.0,2.0,10.0,6.0,7.0,3.0,7.0,37.0,8.0,12.0,14.0,8.0,2.5,3
23,13.0,3.0,12.0,9.0,16.0,3.0,7.0,40.0,4.0,13.0,8.0,7.0,2.5,3
24,15.0,3.0,6.0,12.0,10.0,2.0,12.0,30.0,7.0,7.0,7.0,13.0,2.5,3
25,13.0,1.0,7.0,9.0,7.0,2.0,8.0,37.0,9.0,14.0,12.0,13.0,2.5,3
26,11.0,1.0,5.0,8.0,6.0,4.0,12.0,38.0,8.0,17.0,15.0,11.0,2.5,3
27,15.0,2.0,5.0,5.0,7.0,1.0,8.0,35.0,6.0,12.0,13.0,11.0,2.5,3
28,9.0,0.0,5.0,3.0,5.0,4.0,7.0,18.0,5.0,3.0,3.0,4.0,2.5,3
29,18.0,2.0,10.0,4.0,2.0,8.0,14.0,38.0,16.0,9.0,5.0,5.0,2.5,3
30,20.0,4.0,12.0,10.0,1.0,5.0,10.0,38.0,17.0,6.0,6.0,4.0,2.5,3
31,15.0,4.0,14.0,7.0,3.0,4.0,12.0,32.0,14.0,5.0,6.0,5.0,2.5,3
32,16.0,4.0,14.0,9.0,2.0,4.0,13.0,32.0,14.0,7.0,6.0,9.0,2.5,3
33,15.0,4.0,10.0,7.0,3.0,6.0,16.0,38.0,10.0,11.0,6.0,8.0,2.5,3
34,15.0,2.0,13.0,5.0,1.0,5.0,15.0,30.0,14.0,6.0,1.0,12.0,2.5,3
35,21.0,3.0,8.0,10.0,4.0,2.0,14.0,36.0,18.0,7.0,6.0,5.0,2.5,3
36,13.0,2.0,20.0,8.0,4.0,4.0,9.0,36.0,13.0,10.0,7.0,7.0,2.5,3
37,11.0,8.0,16.0,7.0,4.0,3.0,13.0,39.0,14.0,7.0,7.0,5.0,2.5,3
38,15.0,5.0,9.0,7.0,3.0,3.0,19.0,32.0,13.0,3.0,4.0,7.0,2.5,3
39,9.0,4.0,17.0,6.0,2.0,6.0,16.0,41.0,15.0,6.0,3.0,7.0,2.5,3
40,18.0,5.0,13.0,11.0,2.0,4.0,9.0,36.0,16.0,6.0,6.0,7.0,2.5,3
41,14.0,1.0,16.0,4.0,1.0,6.0,13.0,30.0,12.0,8.0,4.0,11.0,2.5,3
42,21.0,4.0,18.0,5.0,5.0,4.0,12.0,36.0,14.0,7.0,2.0,5.0,2.5,3
43,25.0,4.0,13.0,8.0,3.0,6.0,3.0,38.0,15.0,4.0,7.0,5.0,2.5,3
44,13.0,1.0,13.0,9.0,2.0,7.0,15.0,36.0,16.0,7.0,5.0,9.0,2.5,3
45,14.0,2.0,16.0,12.0,2.0,8.0,10.0,36.0,15.0,6.0,3.0,3.0,2.5,3
46,14.0,6.0,11.0,7.0,4.0,3.0,11.0,41.0,16.0,7.0,6.0,7.0,2.5,3
47,13.0,3.0,14.0,8.0,0.0,4.0,17.0,32.0,15.0,5.0,4.0,11.0,2.5,3
48,20.0,5.0,15.0,6.0,1.0,4.0,13.0,33.0,10.0,8.0,6.0,7.0,2.5,3
49,14.0,4.0,14.0,9.0,2.0,8.0,13.0,38.0,14.0,8.0,7.0,4.0,2.5,3
50,10.0,3.0,13.0,4.0,5.0,2.0,14.0,42.0,18.0,9.0,3.0,6.0,2.5,3
51,14.0,3.0,13.0,7.0,6.0,7.0,18.0,38.0,13.0,4.0,2.0,8.0,2.5,3
52,12.0,3.0,11.0,3.0,3.0,8.0,12.0,49.0,20.0,11.0,5.0,7.0,2.5,3
53,14.0,3.0,12.0,5.0,1.0,8.0,13.0,41.0,14.0,11.0,6.0,4.0,2.5,3
54,18.0,7.0,10.0,4.0,3.0,4.0,15.0,36.0,12.0,6.0,7.0,6.0,2.5,3
55,20.0,1.0,14.0,13.0,2.0,7.0,14.0,34.0,15.0,5.0,1.0,4.0,2.5,3
1,15.0,2.0,20.0,14.0,9.0,0.0,8.0,38.0,9.0,15.0,2.0,3.0,3.0,3
2,17.0,5.0,12.0,7.0,5.0,6.0,14.0,40.0,6.0,16.0,3.0,1.0,3.0,3
3,13.0,6.0,12.0,13.0,4.0,5.0,14.0,37.0,6.0,13.0,0.0,7.0,3.0,3
4,14.0,7.0,14.0,8.0,6.0,2.0,14.0,45.0,9.0,18.0,2.0,3.0,3.0,3
5,11.0,3.0,15.0,13.0,11.0,3.0,12.0,40.0,10.0,12.0,3.0,4.0,3.0,3
6,18.0,5.0,13.0,14.0,6.0,1.0,10.0,34.0,11.0,9.0,2.0,2.0,3.0,3
7,18.0,5.0,10.0,12.0,7.0,0.0,15.0,39.0,14.0,12.0,2.0,3.0,3.0,3
8,16.0,0.0,18.0,12.0,7.0,2.0,9.0,36.0,8.0,13.0,5.0,4.0,3.0,3
9,8.0,4.0,11.0,17.0,9.0,4.0,15.0,45.0,9.0,14.0,1.0,2.0,3.0,3
10,14.0,2.0,12.0,15.0,6.0,4.0,16.0,34.0,9.0,8.0,3.0,3.0,3.0,3
11,17.0,3.0,11.0,11.0,6.0,2.0,12.0,37.0,6.0,13.0,4.0,2.0,3.0,3
12,17.0,3.0,18.0,8.0,4.0,1.0,19.0,32.0,12.0,10.0,1.0,5.0,3.0,3
13,15.0,3.0,9.0,12.0,14.0,8.0,11.0,47.0,8.0,12.0,1.0,5.0,3.0,3
14,12.0,3.0,16.0,14.0,4.0,3.0,10.0,38.0,7.0,13.0,3.0,5.0,3.0,3
15,17.0,5.0,10.0,10.0,6.0,4.0,11.0,40.0,7.0,13.0,2.0,2.0,3.0,3
16,22.0,4.0,17.0,7.0,7.0,1.0,13.0,37.0,9.0,13.0,2.0,2.0,3.0,3
17,21.0,4.0,9.0,12.0,4.0,2.0,14.0,35.0,6.0,10.0,3.0,6.0,3.0,3
18,14.0,1.0,19.0,8.0,9.0,0.0,18.0,30.0,8.0,10.0,2.0,3.0,3.0,3
19,12.0,5.0,13.0,10.0,7.0,2.0,12.0,41.0,13.0,10.0,1.0,8.0,3.0,3
20,13.0,4.0,13.0,9.0,8.0,2.0,14.0,42.0,11.0,13.0,3.0,5.0,3.0,3
21,18.0,1.0,12.0,12.0,10.0,3.0,17.0,38.0,12.0,10.0,1.0,2.0,3.0,3
22,15.0,3.0,17.0,11.0,3.0,3.0,16.0,34.0,7.0,15.0,2.0,5.0,3.0,3
23,17.0,4.0,13.0,10.0,7.0,1.0,13.0,33.0,11.0,9.0,2.0,4.0,3.0,3
24,18.0,6.0,10.0,12.0,3.0,3.0,11.0,37.0,12.0,10.0,3.0,8.0,3.0,3
25,15.0,2.0,14.0,9.0,4.0,3.0,15.0,40.0,16.0,10.0,2.0,4.0,3.0,3
26,21.0,2.0,9.0,12.0,2.0,1.0,16.0,34.0,11.0,14.0,3.0,3.0,3.0,3
27,17.0,1.0,13.0,9.0,13.0,2.0,14.0,38.0,7.0,10.0,1.0,2.0,3.0,3
28,3.0,4.0,5.0,4.0,3.0,0.0,15.0,20.0,5.0,5.0,1.0,1.0,3.0,3
29,10.0,3.0,4.0,9.0,2.0,5.0,16.0,31.0,6.0,8.0,9.0,15.0,3.0,3
30,13.0,1.0,9.0,6.0,1.0,7.0,16.0,29.0,9.0,7.0,15.0,10.0,3.0,3
31,15.0,7.0,3.0,3.0,3.0,6.0,7.0,39.0,9.0,8.0,12.0,14.0,3.0,3
32,19.0,9.0,6.0,4.0,4.0,2.0,8.0,37.0,11.0,7.0,13.0,12.0,3.0,3
33,12.0,5.0,9.0,3.0,3.0,11.0,10.0,41.0,7.0,8.0,14.0,11.0,3.0,3
34,8.0,7.0,9.0,6.0,2.0,6.0,7.0,43.0,12.0,9.0,12.0,12.0,3.0,3
35,11.0,2.0,8.0,5.0,3.0,6.0,14.0,34.0,9.0,7.0,15.0,11.0,3.0,3
36,7.0,6.0,12.0,7.0,2.0,6.0,11.0,36.0,9.0,8.0,13.0,9.0,3.0,3
37,19.0,7.0,12.0,6.0,2.0,6.0,8.0,30.0,5.0,7.0,11.0,14.0,3.0,3
38,11.0,5.0,11.0,6.0,2.0,7.0,15.0,39.0,15.0,6.0,13.0,5.0,3.0,3
39,15.0,5.0,9.0,3.0,3.0,4.0,10.0,29.0,6.0,5.0,19.0,11.0,3.0,3
40,18.0,4.0,5.0,6.0,3.0,7.0,8.0,29.0,4.0,7.0,19.0,11.0,3.0,3
41,14.0,4.0,7.0,1.0,3.0,4.0,18.0,26.0,8.0,1.0,17.0,15.0,3.0,3
42,12.0,5.0,7.0,6.0,3.0,7.0,12.0,41.0,16.0,8.0,8.0,14.0,3.0,3
43,15.0,8.0,6.0,0.0,1.0,2.0,14.0,36.0,12.0,7.0,16.0,12.0,3.0,3
44,9.0,6.0,10.0,8.0,3.0,8.0,8.0,40.0,12.0,5.0,10.0,11.0,3.0,3
45,16.0,3.0,10.0,4.0,4.0,6.0,13.0,27.0,8.0,4.0,15.0,14.0,3.0,3
46,16.0,4.0,5.0,4.0,3.0,10.0,13.0,41.0,12.0,10.0,12.0,5.0,3.0,3
47,15.0,3.0,11.0,5.0,3.0,3.0,11.0,32.0,8.0,10.0,12.0,14.0,3.0,3
48,15.0,1.0,7.0,8.0,5.0,6.0,14.0,31.0,14.0,4.0,7.0,17.0,3.0,3
49,18.0,4.0,9.0,8.0,2.0,3.0,13.0,24.0,4.0,6.0,13.0,12.0,3.0,3
50,8.0,7.0,8.0,7.0,5.0,5.0,14.0,36.0,10.0,5.0,15.0,9.0,3.0,3
51,16.0,3.0,8.0,2.0,2.0,8.0,9.0,33.0,9.0,4.0,12.0,17.0,3.0,3
52,15.0,7.0,5.0,10.0,3.0,6.0,15.0,30.0,5.0,6.0,16.0,9.0,3.0,3
53,14.0,6.0,4.0,5.0,3.0,5.0,10.0,39.0,12.0,7.0,14.0,13.0,3.0,3
54,12.0,1.0,9.0,10.0,3.0,8.0,8.0,30.0,11.0,5.0,14.0,13.0,3.0,3
55,14.0,7.0,5.0,5.0,2.0,7.0,9.0,42.0,16.0,7.0,12.0,8.0,3.0,3
1,16.0,4.0,7.0,4.0,9.0,0.0,22.0,47.0,18.0,12.0,2.0,1.0,3.0,4
2,8.0,4.0,8.0,2.0,3.0,3.0,23.0,44.0,21.0,7.0,5.0,4.0,3.0,4
3,10.0,5.0,6.0,7.0,7.0,2.0,12.0,59.0,28.0,9.0,2.0,4.0,3.0,4
4,17.0,3.0,14.0,2.0,4.0,2.0,19.0,34.0,17.0,5.0,3.0,2.0,3.0,4
5,14.0,5.0,11.0,1.0,3.0,3.0,14.0,50.0,20.0,9.0,5.0,4.0,3.0,4
6,15.0,7.0,12.0,2.0,6.0,2.0,15.0,48.0,17.0,11.0,3.0,5.0,3.0,4
7,16.0,7.0,7.0,4.0,5.0,5.0,22.0,44.0,13.0,8.0,3.0,3.0,3.0,4
8,13.0,4.0,9.0,3.0,5.0,7.0,14.0,51.0,19.0,8.0,2.0,2.0,3.0,4
9,15.0,3.0,5.0,1.0,4.0,2.0,20.0,44.0,20.0,8.0,7.0,5.0,3.0,4
10,14.0,4.0,5.0,4.0,6.0,4.0,27.0,43.0,16.0,6.0,5.0,2.0,3.0,4
11,19.0,5.0,8.0,1.0,3.0,4.0,20.0,40.0,17.0,3.0,0.0,3.0,3.0,4
12,15.0,8.0,7.0,4.0,2.0,2.0,18.0,46.0,17.0,6.0,7.0,2.0,3.0,4
13,15.0,7.0,7.0,3.0,5.0,2.0,22.0,46.0,18.0,6.0,5.0,2.0,3.0,4
14,13.0,2.0,7.0,6.0,2.0,8.0,17.0,41.0,24.0,3.0,2.0,4.0,3.0,4
15,12.0,3.0,9.0,4.0,6.0,4.0,19.0,47.0,21.0,7.0,6.0,3.0,3.0,4
16,19.0,3.0,6.0,2.0,7.0,4.0,21.0,46.0,18.0,7.0,3.0,3.0,3.0,4
17,18.0,5.0,8.0,1.0,0.0,2.0,18.0,37.0,14.0,11.0,5.0,4.0,3.0,4
18,13.0,6.0,7.0,3.0,1.0,4.0,30.0,40.0,16.0,4.0,3.0,3.0,3.0,4
19,11.0,2.0,7.0,6.0,3.0,5.0,30.0,42.0,18.0,10.0,1.0,3.0,3.0,4
20,11.0,6.0,6.0,1.0,7.0,7.0,18.0,53.0,21.0,6.0,4.0,7.0,3.0,4
21,17.0,7.0,7.0,3.0,4.0,2.0,12.0,42.0,15.0,7.0,3.0,6.0,3.0,4
22,14.0,4.0,6.0,4.0,7.0,2.0,12.0,56.0,19.0,15.0,2.0,6.0,3.0,4
23,19.0,5.0,8.0,2.0,3.0,6.0,16.0,46.0,13.0,7.0,1.0,8.0,3.0,4
24,20.0,4.0,6.0,1.0,4.0,5.0,21.0,41.0,15.0,5.0,3.0,3.0,3.0,4
25,16.0,5.0,8.0,0.0,5.0,6.0,16.0,48.0,20.0,6.0,4.0,4.0,3.0,4
26,16.0,5.0,3.0,5.0,4.0,3.0,27.0,45.0,19.0,7.0,2.0,1.0,3.0,4
27,17.0,8.0,5.0,4.0,5.0,4.0,20.0,45.0,19.0,4.0,2.0,3.0,3.0,4
28,7.0,3.0,8.0,2.0,0.0,0.0,9.0,13.0,6.0,1.0,2.0,4.0,3.0,4
29,6.0,6.0,11.0,5.0,2.0,3.0,19.0,23.0,6.0,4.0,18.0,12.0,3.0,4
30,2.0,5.0,7.0,2.0,4.0,7.0,24.0,33.0,8.0,5.0,20.0,12.0,3.0,4
31,4.0,4.0,4.0,8.0,5.0,3.0,22.0,30.0,11.0,1.0,15.0,17.0,3.0,4
32,3.0,3.0,5.0,3.0,5.0,9.0,9.0,33.0,9.0,1.0,24.0,23.0,3.0,4
33,5.0,6.0,12.0,7.0,5.0,5.0,17.0,29.0,7.0,4.0,18.0,10.0,3.0,4
34,4.0,9.0,9.0,5.0,5.0,5.0,13.0,32.0,5.0,4.0,15.0,14.0,3.0,4
35,4.0,5.0,9.0,5.0,5.0,5.0,16.0,26.0,3.0,3.0,18.0,22.0,3.0,4
36,3.0,6.0,12.0,6.0,4.0,1.0,16.0,30.0,7.0,5.0,17.0,16.0,3.0,4
37,5.0,9.0,9.0,8.0,6.0,5.0,10.0,35.0,7.0,2.0,19.0,14.0,3.0,4
38,1.0,7.0,11.0,4.0,6.0,3.0,16.0,28.0,7.0,1.0,21.0,12.0,3.0,4
39,1.0,8.0,7.0,10.0,4.0,4.0,14.0,36.0,9.0,4.0,17.0,12.0,3.0,4
40,4.0,0.0,11.0,7.0,3.0,5.0,14.0,29.0,15.0,4.0,19.0,16.0,3.0,4
41,4.0,4.0,7.0,8.0,5.0,7.0,10.0,34.0,15.0,1.0,17.0,20.0,3.0,4
42,7.0,4.0,9.0,6.0,2.0,9.0,11.0,30.0,9.0,5.0,19.0,18.0,3.0,4
43,2.0,10.0,8.0,6.0,5.0,8.0,11.0,38.0,9.0,1.0,18.0,9.0,3.0,4
44,3.0,10.0,7.0,6.0,3.0,3.0,15.0,32.0,11.0,4.0,17.0,18.0,3.0,4
45,4.0,5.0,13.0,12.0,6.0,2.0,16.0,23.0,7.0,1.0,18.0,14.0,3.0,4
46,3.0,4.0,13.0,6.0,5.0,7.0,11.0,29.0,6.0,4.0,19.0,19.0,3.0,4
47,4.0,5.0,7.0,4.0,7.0,5.0,20.0,25.0,5.0,3.0,16.0,19.0,3.0,4
48,3.0,1.0,6.0,6.0,3.0,6.0,19.0,29.0,8.0,4.0,23.0,12.0,3.0,4
49,7.0,4.0,8.0,3.0,3.0,3.0,18.0,25.0,10.0,3.0,17.0,21.0,3.0,4
50,3.0,5.0,8.0,9.0,2.0,4.0,15.0,21.0,5.0,3.0,22.0,22.0,3.0,4
51,5.0,4.0,11.0,6.0,4.0,3.0,23.0,24.0,8.0,1.0,16.0,15.0,3.0,4
52,2.0,3.0,10.0,8.0,4.0,6.0,16.0,32.0,12.0,5.0,15.0,12.0,3.0,4
53,6.0,6.0,6.0,5.0,4.0,3.0,22.0,27.0,8.0,3.0,16.0,17.0,3.0,4
54,6.0,10.0,7.0,7.0,4.0,6.0,17.0,34.0,7.0,1.0,14.0,13.0,3.0,4
55,2.0,3.0,11.0,5.0,5.0,8.0,12.0,25.0,5.0,2.0,24.0,20.0,3.0,4
1,16.0,5.0,5.0,5.0,3.0,8.0,9.0,44.0,14.0,10.0,13.0,7.0,3.0,7
2,15.0,6.0,8.0,7.0,3.0,3.0,15.0,33.0,16.0,5.0,16.0,3.0,3.0,7
3,10.0,5.0,6.0,8.0,1.0,5.0,11.0,42.0,16.0,13.0,16.0,3.0,3.0,7
4,19.0,2.0,7.0,7.0,1.0,6.0,16.0,24.0,7.0,7.0,19.0,6.0,3.0,7
5,8.0,2.0,5.0,12.0,5.0,8.0,8.0,45.0,14.0,12.0,18.0,4.0,3.0,7
6,16.0,5.0,3.0,6.0,1.0,2.0,15.0,34.0,17.0,7.0,17.0,5.0,3.0,7
7,13.0,1.0,3.0,6.0,2.0,7.0,13.0,36.0,15.0,11.0,17.0,7.0,3.0,7
8,21.0,7.0,4.0,6.0,2.0,5.0,9.0,39.0,15.0,6.0,14.0,6.0,3.0,7
9,16.0,5.0,9.0,5.0,5.0,4.0,13.0,37.0,17.0,2.0,17.0,2.0,3.0,7
10,14.0,7.0,7.0,8.0,3.0,5.0,13.0,32.0,6.0,6.0,15.0,5.0,3.0,7
11,16.0,5.0,11.0,9.0,5.0,4.0,8.0,37.0,14.0,8.0,15.0,3.0,3.0,7
12,19.0,4.0,11.0,8.0,5.0,4.0,10.0,33.0,8.0,9.0,9.0,6.0,3.0,7
13,10.0,6.0,9.0,13.0,2.0,5.0,17.0,32.0,12.0,4.0,14.0,2.0,3.0,7
14,10.0,8.0,11.0,9.0,1.0,5.0,12.0,35.0,12.0,6.0,14.0,8.0,3.0,7
15,13.0,5.0,10.0,9.0,2.0,2.0,15.0,25.0,8.0,6.0,20.0,7.0,3.0,7
16,11.0,3.0,6.0,7.0,2.0,4.0,16.0,35.0,9.0,14.0,14.0,7.0,3.0,7
17,10.0,5.0,7.0,5.0,3.0,3.0,8.0,46.0,22.0,8.0,18.0,4.0,3.0,7
18,15.0,1.0,8.0,13.0,1.0,4.0,7.0,36.0,10.0,13.0,15.0,3.0,3.0,7
19,19.0,4.0,14.0,9.0,3.0,4.0,10.0,29.0,10.0,7.0,14.0,4.0,3.0,7
20,16.0,8.0,7.0,3.0,2.0,2.0,12.0,37.0,14.0,7.0,17.0,5.0,3.0,7
21,17.0,3.0,6.0,10.0,2.0,6.0,8.0,38.0,12.0,12.0,16.0,4.0,3.0,7
22,15.0,2.0,6.0,7.0,2.0,6.0,14.0,30.0,15.0,4.0,22.0,0.0,3.0,7
23,10.0,5.0,7.0,10.0,5.0,9.0,12.0,39.0,10.0,7.0,16.0,6.0,3.0,7
24,8.0,6.0,8.0,9.0,1.0,7.0,10.0,38.0,15.0,10.0,20.0,5.0,3.0,7
25,14.0,4.0,9.0,10.0,6.0,3.0,15.0,35.0,13.0,8.0,15.0,2.0,3.0,7
26,18.0,2.0,10.0,7.0,3.0,4.0,11.0,33.0,11.0,11.0,13.0,3.0,3.0,7
