time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
34,8.0,5.0,9.0,8.0,9.0,9.0,8.0,54.0,10.0,13.0,4.0,9.0,2.5,6
35,7.0,8.0,6.0,11.0,6.0,3.0,7.0,48.0,13.0,10.0,4.0,9.0,2.5,6
36,4.0,10.0,8.0,6.0,10.0,6.0,6.0,62.0,20.0,11.0,6.0,8.0,2.5,6
37,8.0,7.0,4.0,6.0,9.0,6.0,8.0,56.0,16.0,8.0,9.0,9.0,2.5,6
38,10.0,4.0,5.0,5.0,10.0,9.0,7.0,59.0,20.0,7.0,4.0,6.0,2.5,6
39,7.0,5.0,12.0,9.0,12.0,5.0,9.0,39.0,11.0,4.0,9.0,10.0,2.5,6
40,9.0,8.0,5.0,5.0,3.0,7.0,5.0,62.0,21.0,16.0,5.0,8.0,2.5,6
41,10.0,9.0,5.0,4.0,6.0,4.0,9.0,54.0,17.0,11.0,11.0,7.0,2.5,6
42,13.0,9.0,6.0,6.0,5.0,10.0,9.0,48.0,11.0,7.0,8.0,10.0,2.5,6
43,12.0,5.0,6.0,9.0,7.0,6.0,11.0,39.0,9.0,6.0,8.0,7.0,2.5,6
44,12.0,5.0,11.0,7.0,6.0,7.0,8.0,48.0,18.0,4.0,5.0,7.0,2.5,6
45,11.0,6.0,10.0,8.0,9.0,2.0,8.0,51.0,12.0,14.0,8.0,4.0,2.5,6
46,11.0,5.0,7.0,11.0,9.0,10.0,2.0,48.0,12.0,5.0,10.0,11.0,2.5,6
47,5.0,6.0,9.0,10.0,12.0,11.0,6.0,49.0,9.0,7.0,11.0,2.0,2.5,6
48,14.0,5.0,2.0,6.0,1.0,11.0,12.0,48.0,14.0,6.0,6.0,10.0,2.5,6
49,7.0,5.0,6.0,6.0,11.0,7.0,8.0,54.0,18.0,7.0,12.0,7.0,2.5,6
50,10.0,7.0,3.0,7.0,11.0,10.0,8.0,52.0,10.0,7.0,8.0,11.0,2.5,6
51,9.0,9.0,6.0,8.0,10.0,9.0,4.0,54.0,12.0,8.0,7.0,11.0,2.5,6
52,7.0,5.0,7.0,7.0,5.0,10.0,8.0,52.0,18.0,7.0,6.0,7.0,2.5,6
53,8.0,8.0,5.0,9.0,6.0,11.0,6.0,59.0,18.0,9.0,9.0,3.0,2.5,6
54,10.0,7.0,2.0,7.0,11.0,11.0,7.0,58.0,13.0,5.0,5.0,10.0,2.5,6
55,8.0,7.0,9.0,8.0,8.0,8.0,4.0,53.0,12.0,9.0,5.0,6.0,2.5,6
1,11.0,2.0,9.0,1.0,10.0,4.0,10.0,56.0,19.0,14.0,5.0,7.0,2.5,6
2,9.0,8.0,9.0,3.0,12.0,7.0,9.0,52.0,15.0,7.0,6.0,12.0,2.5,6
3,11.0,6.0,9.0,5.0,5.0,4.0,6.0,53.0,19.0,11.0,3.0,5.0,2.5,6
4,9.0,3.0,9.0,5.0,12.0,4.0,13.0,51.0,18.0,10.0,5.0,6.0,2.5,6
5,9.0,5.0,8.0,4.0,10.0,5.0,8.0,58.0,16.0,12.0,4.0,9.0,2.5,6
6,6.0,3.0,11.0,0.0,11.0,3.0,5.0,57.0,28.0,9.0,2.0,11.0,2.5,6
7,14.0,1.0,11.0,2.0,8.0,4.0,11.0,48.0,17.0,9.0,6.0,8.0,2.5,6
8,14.0,4.0,10.0,1.0,12.0,6.0,8.0,55.0,23.0,9.0,6.0,6.0,2.5,6
9,4.0,2.0,14.0,4.0,8.0,10.0,12.0,50.0,15.0,7.0,4.0,11.0,2.5,6
10,12.0,3.0,11.0,4.0,4.0,3.0,11.0,46.0,21.0,11.0,4.0,3.0,2.5,6
11,4.0,8.0,9.0,1.0,10.0,8.0,10.0,66.0,24.0,11.0,7.0,3.0,2.5,6
12,16.0,8.0,5.0,2.0,10.0,6.0,9.0,60.0,25.0,4.0,4.0,4.0,2.5,6
13,8.0,4.0,12.0,3.0,7.0,5.0,9.0,51.0,17.0,11.0,7.0,8.0,2.5,6
14,9.0,6.0,7.0,3.0,7.0,6.0,7.0,52.0,17.0,11.0,7.0,7.0,2.5,6
15,16.0,3.0,10.0,4.0,11.0,5.0,10.0,50.0,19.0,9.0,1.0,9.0,2.5,6
16,8.0,2.0,13.0,5.0,1.0,11.0,10.0,47.0,18.0,15.0,6.0,4.0,2.5,6
17,12.0,1.0,10.0,1.0,7.0,7.0,8.0,61.0,21.0,16.0,1.0,6.0,2.5,6
18,8.0,4.0,12.0,4.0,9.0,5.0,13.0,53.0,23.0,6.0,4.0,4.0,2.5,6
19,11.0,6.0,10.0,4.0,6.0,6.0,15.0,53.0,19.0,9.0,2.0,4.0,2.5,6
20,6.0,5.0,9.0,0.0,9.0,7.0,5.0,61.0,22.0,8.0,2.0,10.0,2.5,6
21,6.0,6.0,9.0,5.0,11.0,3.0,8.0,58.0,20.0,15.0,5.0,9.0,2.5,6
22,11.0,6.0,13.0,2.0,2.0,8.0,12.0,51.0,20.0,12.0,4.0,5.0,2.5,6
23,8.0,5.0,14.0,2.0,9.0,8.0,11.0,55.0,17.0,10.0,4.0,6.0,2.5,6
24,9.0,3.0,10.0,4.0,13.0,7.0,9.0,52.0,10.0,12.0,3.0,6.0,2.5,6
25,7.0,2.0,12.0,3.0,6.0,3.0,10.0,53.0,30.0,11.0,6.0,8.0,2.5,6
26,8.0,5.0,7.0,2.0,7.0,8.0,12.0,57.0,20.0,13.0,8.0,6.0,2.5,6
27,16.0,4.0,10.0,0.0,3.0,7.0,10.0,49.0,18.0,14.0,9.0,5.0,2.5,6
28,5.0,2.0,2.0,3.0,1.0,4.0,3.0,15.0,5.0,2.0,8.0,6.0,2.5,6
29,9.0,10.0,7.0,6.0,3.0,1.0,8.0,40.0,20.0,1.0,11.0,13.0,2.5,6
30,7.0,8.0,9.0,9.0,4.0,4.0,2.0,51.0,22.0,7.0,8.0,8.0,2.5,6
31,3.0,13.0,10.0,6.0,7.0,6.0,7.0,54.0,12.0,6.0,8.0,11.0,2.5,6
32,5.0,11.0,6.0,4.0,3.0,3.0,7.0,54.0,25.0,4.0,14.0,9.0,2.5,6
33,2.0,7.0,6.0,11.0,4.0,3.0,11.0,53.0,21.0,7.0,9.0,7.0,2.5,6
34,3.0,9.0,18.0,2.0,5.0,2.0,12.0,41.0,12.0,8.0,7.0,13.0,2.5,6
35,4.0,12.0,10.0,7.0,4.0,1.0,5.0,54.0,22.0,6.0,7.0,10.0,2.5,6
36,2.0,11.0,9.0,6.0,3.0,1.0,8.0,51.0,21.0,5.0,13.0,10.0,2.5,6
37,7.0,12.0,12.0,7.0,2.0,4.0,12.0,35.0,10.0,3.0,9.0,18.0,2.5,6
38,9.0,8.0,11.0,5.0,4.0,2.0,11.0,41.0,17.0,4.0,9.0,14.0,2.5,6
39,3.0,9.0,7.0,6.0,3.0,2.0,11.0,41.0,21.0,3.0,14.0,12.0,2.5,6
40,2.0,8.0,8.0,4.0,4.0,2.0,14.0,44.0,23.0,2.0,11.0,15.0,2.5,6
41,6.0,7.0,5.0,4.0,7.0,2.0,3.0,56.0,24.0,7.0,10.0,15.0,2.5,6
42,5.0,7.0,7.0,9.0,4.0,2.0,10.0,43.0,19.0,2.0,11.0,15.0,2.5,6
43,4.0,4.0,5.0,10.0,5.0,2.0,7.0,55.0,25.0,7.0,9.0,9.0,2.5,6
44,4.0,4.0,12.0,7.0,6.0,2.0,7.0,41.0,18.0,6.0,13.0,10.0,2.5,6
45,11.0,8.0,7.0,8.0,6.0,2.0,12.0,43.0,18.0,4.0,7.0,11.0,2.5,6
46,3.0,12.0,8.0,7.0,5.0,3.0,7.0,50.0,22.0,3.0,15.0,10.0,2.5,6
47,5.0,11.0,7.0,5.0,6.0,1.0,13.0,45.0,19.0,2.0,10.0,14.0,2.5,6
48,2.0,14.0,8.0,6.0,5.0,1.0,10.0,56.0,25.0,5.0,7.0,10.0,2.5,6
49,8.0,10.0,14.0,5.0,4.0,2.0,10.0,46.0,18.0,6.0,8.0,9.0,2.5,6
50,7.0,11.0,6.0,8.0,3.0,2.0,10.0,38.0,14.0,1.0,9.0,16.0,2.5,6
51,4.0,14.0,7.0,10.0,3.0,1.0,7.0,53.0,28.0,4.0,9.0,8.0,2.5,6
52,7.0,8.0,5.0,7.0,6.0,2.0,6.0,51.0,23.0,7.0,11.0,13.0,2.5,6
53,5.0,5.0,10.0,5.0,7.0,6.0,10.0,47.0,17.0,3.0,13.0,9.0,2.5,6
54,6.0,10.0,6.0,12.0,1.0,2.0,9.0,51.0,26.0,2.0,7.0,7.0,2.5,6
55,3.0,15.0,5.0,4.0,5.0,1.0,8.0,61.0,29.0,7.0,4.0,10.0,2.5,6
1,1.0,3.0,8.0,6.0,7.0,11.0,9.0,61.0,23.0,11.0,5.0,2.0,2.0,7
2,3.0,8.0,10.0,4.0,12.0,7.0,12.0,63.0,27.0,5.0,4.0,4.0,2.0,7
3,4.0,7.0,12.0,3.0,9.0,2.0,7.0,65.0,26.0,13.0,2.0,7.0,2.0,7
4,4.0,4.0,7.0,6.0,10.0,1.0,9.0,49.0,24.0,7.0,9.0,7.0,2.0,7
5,4.0,11.0,7.0,2.0,6.0,5.0,12.0,68.0,29.0,12.0,0.0,6.0,2.0,7
6,3.0,9.0,5.0,1.0,14.0,8.0,8.0,74.0,25.0,10.0,4.0,5.0,2.0,7
7,2.0,7.0,8.0,4.0,15.0,10.0,9.0,59.0,13.0,11.0,2.0,6.0,2.0,7
8,5.0,5.0,5.0,5.0,18.0,5.0,6.0,69.0,29.0,8.0,3.0,7.0,2.0,7
9,6.0,6.0,11.0,2.0,6.0,5.0,10.0,59.0,35.0,6.0,2.0,10.0,2.0,7
10,4.0,3.0,10.0,3.0,17.0,3.0,11.0,52.0,16.0,8.0,6.0,6.0,2.0,7
11,4.0,3.0,16.0,2.0,11.0,7.0,10.0,56.0,20.0,11.0,2.0,8.0,2.0,7
12,4.0,5.0,5.0,6.0,10.0,6.0,7.0,69.0,33.0,11.0,5.0,4.0,2.0,7
13,4.0,10.0,7.0,6.0,13.0,9.0,8.0,68.0,16.0,15.0,3.0,4.0,2.0,7
14,1.0,9.0,5.0,4.0,10.0,8.0,11.0,71.0,32.0,7.0,3.0,5.0,2.0,7
15,4.0,2.0,8.0,2.0,10.0,6.0,6.0,56.0,26.0,10.0,6.0,8.0,2.0,7
16,2.0,6.0,12.0,2.0,11.0,11.0,9.0,67.0,26.0,7.0,3.0,5.0,2.0,7
17,2.0,11.0,11.0,3.0,13.0,8.0,10.0,69.0,22.0,9.0,0.0,5.0,2.0,7
18,4.0,6.0,5.0,4.0,18.0,6.0,7.0,73.0,25.0,11.0,3.0,3.0,2.0,7
19,4.0,4.0,7.0,0.0,14.0,11.0,6.0,70.0,29.0,6.0,0.0,5.0,2.0,7
20,6.0,4.0,10.0,2.0,14.0,5.0,9.0,60.0,29.0,7.0,10.0,2.0,2.0,7
21,5.0,10.0,11.0,5.0,14.0,8.0,5.0,65.0,21.0,9.0,1.0,8.0,2.0,7
22,4.0,5.0,9.0,5.0,14.0,6.0,6.0,68.0,26.0,11.0,4.0,4.0,2.0,7
23,4.0,5.0,12.0,5.0,11.0,11.0,12.0,50.0,19.0,3.0,4.0,4.0,2.0,7
24,7.0,7.0,14.0,5.0,10.0,5.0,12.0,45.0,14.0,4.0,6.0,10.0,2.0,7
25,1.0,5.0,6.0,3.0,14.0,6.0,8.0,73.0,33.0,12.0,3.0,6.0,2.0,7
26,5.0,8.0,8.0,5.0,11.0,13.0,9.0,63.0,21.0,5.0,3.0,7.0,2.0,7
27,3.0,7.0,10.0,5.0,9.0,8.0,14.0,60.0,26.0,9.0,1.0,7.0,2.0,7
28,2.0,3.0,7.0,2.0,5.0,5.0,3.0,23.0,5.0,4.0,4.0,1.0,2.0,7
29,3.0,9.0,11.0,5.0,9.0,7.0,11.0,52.0,12.0,8.0,3.0,9.0,2.0,7
30,4.0,8.0,9.0,2.0,8.0,5.0,9.0,54.0,15.0,6.0,3.0,10.0,2.0,7
31,8.0,10.0,5.0,6.0,4.0,12.0,14.0,58.0,17.0,7.0,2.0,6.0,2.0,7
32,5.0,13.0,8.0,3.0,8.0,5.0,8.0,60.0,14.0,10.0,4.0,12.0,2.0,7
33,8.0,12.0,10.0,1.0,11.0,8.0,9.0,57.0,12.0,7.0,4.0,11.0,2.0,7
34,10.0,11.0,5.0,2.0,11.0,7.0,10.0,53.0,11.0,8.0,5.0,6.0,2.0,7
35,4.0,7.0,5.0,6.0,11.0,13.0,11.0,59.0,18.0,4.0,4.0,11.0,2.0,7
36,8.0,19.0,5.0,3.0,6.0,8.0,9.0,62.0,11.0,8.0,5.0,6.0,2.0,7
37,6.0,10.0,10.0,6.0,15.0,9.0,10.0,54.0,10.0,4.0,3.0,4.0,2.0,7
38,4.0,8.0,6.0,6.0,15.0,9.0,5.0,63.0,9.0,9.0,7.0,9.0,2.0,7
39,8.0,12.0,8.0,8.0,6.0,9.0,6.0,58.0,15.0,9.0,4.0,7.0,2.0,7
40,7.0,8.0,8.0,8.0,10.0,2.0,15.0,52.0,13.0,13.0,0.0,5.0,2.0,7
41,5.0,9.0,3.0,10.0,7.0,9.0,15.0,48.0,15.0,5.0,7.0,11.0,2.0,7
42,6.0,14.0,6.0,7.0,14.0,8.0,8.0,60.0,13.0,3.0,5.0,5.0,2.0,7
43,10.0,6.0,7.0,10.0,5.0,8.0,7.0,50.0,16.0,9.0,4.0,12.0,2.0,7
44,5.0,8.0,6.0,7.0,12.0,7.0,9.0,54.0,14.0,5.0,2.0,8.0,2.0,7
45,4.0,12.0,1.0,6.0,11.0,5.0,13.0,59.0,14.0,9.0,3.0,14.0,2.0,7
46,9.0,6.0,7.0,7.0,7.0,3.0,7.0,49.0,14.0,7.0,5.0,16.0,2.0,7
47,7.0,11.0,8.0,5.0,11.0,8.0,8.0,59.0,14.0,6.0,6.0,7.0,2.0,7
48,11.0,9.0,3.0,5.0,11.0,7.0,12.0,53.0,12.0,10.0,1.0,8.0,2.0,7
49,13.0,9.0,5.0,12.0,9.0,10.0,11.0,42.0,10.0,2.0,6.0,9.0,2.0,7
50,1.0,9.0,3.0,7.0,18.0,8.0,16.0,61.0,12.0,3.0,2.0,9.0,2.0,7
51,8.0,5.0,8.0,6.0,11.0,4.0,7.0,50.0,17.0,9.0,5.0,10.0,2.0,7
52,5.0,12.0,10.0,6.0,11.0,5.0,11.0,50.0,11.0,4.0,3.0,14.0,2.0,7
53,5.0,9.0,8.0,5.0,5.0,9.0,15.0,50.0,13.0,6.0,6.0,8.0,2.0,7
54,3.0,7.0,10.0,9.0,8.0,11.0,11.0,51.0,11.0,12.0,5.0,11.0,2.0,7
55,7.0,9.0,6.0,6.0,10.0,5.0,12.0,57.0,15.0,11.0,1.0,11.0,2.0,7
1,5.0,7.0,9.0,9.0,11.0,13.0,13.0,45.0,3.0,11.0,11.0,6.0,2.5,2
2,4.0,4.0,10.0,6.0,4.0,11.0,5.0,45.0,10.0,13.0,15.0,7.0,2.5,2
3,3.0,7.0,12.0,11.0,3.0,15.0,8.0,42.0,8.0,5.0,15.0,9.0,2.5,2
4,1.0,7.0,11.0,9.0,4.0,15.0,15.0,43.0,5.0,5.0,9.0,12.0,2.5,2
5,13.0,1.0,6.0,9.0,3.0,7.0,11.0,33.0,2.0,14.0,17.0,11.0,2.5,2
6,6.0,5.0,11.0,7.0,7.0,12.0,5.0,36.0,3.0,4.0,13.0,12.0,2.5,2
7,8.0,7.0,4.0,8.0,3.0,17.0,5.0,50.0,7.0,12.0,13.0,12.0,2.5,2
8,9.0,9.0,5.0,10.0,3.0,13.0,16.0,41.0,2.0,8.0,11.0,8.0,2.5,2
9,7.0,3.0,6.0,11.0,4.0,17.0,10.0,34.0,4.0,3.0,9.0,17.0,2.5,2
10,6.0,9.0,16.0,4.0,5.0,10.0,6.0,36.0,5.0,3.0,14.0,16.0,2.5,2
11,4.0,6.0,16.0,6.0,3.0,8.0,12.0,36.0,3.0,12.0,14.0,10.0,2.5,2
12,5.0,6.0,8.0,10.0,6.0,11.0,10.0,40.0,4.0,10.0,13.0,14.0,2.5,2
13,9.0,4.0,8.0,8.0,7.0,11.0,10.0,39.0,6.0,8.0,13.0,12.0,2.5,2
14,4.0,12.0,9.0,10.0,8.0,8.0,7.0,46.0,9.0,7.0,13.0,11.0,2.5,2
15,10.0,4.0,12.0,4.0,3.0,13.0,8.0,37.0,5.0,7.0,15.0,8.0,2.5,2
16,3.0,8.0,10.0,9.0,6.0,12.0,9.0,44.0,3.0,11.0,17.0,6.0,2.5,2
17,8.0,5.0,12.0,10.0,4.0,12.0,10.0,37.0,4.0,9.0,8.0,14.0,2.5,2
18,10.0,6.0,11.0,4.0,7.0,11.0,14.0,35.0,1.0,5.0,12.0,13.0,2.5,2
19,6.0,8.0,6.0,8.0,1.0,14.0,9.0,42.0,8.0,10.0,17.0,12.0,2.5,2
20,8.0,7.0,18.0,4.0,10.0,7.0,8.0,41.0,4.0,10.0,7.0,8.0,2.5,2
21,8.0,8.0,8.0,9.0,2.0,11.0,14.0,37.0,2.0,12.0,11.0,9.0,2.5,2
22,6.0,7.0,11.0,11.0,2.0,12.0,9.0,41.0,11.0,6.0,8.0,14.0,2.5,2
23,8.0,5.0,6.0,5.0,3.0,10.0,10.0,41.0,8.0,10.0,13.0,9.0,2.5,2
24,5.0,7.0,8.0,7.0,8.0,12.0,6.0,51.0,7.0,9.0,10.0,11.0,2.5,2
25,5.0,6.0,13.0,10.0,9.0,11.0,13.0,37.0,1.0,6.0,11.0,11.0,2.5,2
26,3.0,5.0,12.0,12.0,2.0,13.0,8.0,38.0,9.0,7.0,11.0,16.0,2.5,2
27,8.0,7.0,7.0,10.0,3.0,14.0,5.0,40.0,1.0,11.0,20.0,10.0,2.5,2
28,2.0,2.0,2.0,2.0,5.0,4.0,3.0,24.0,3.0,8.0,4.0,10.0,2.5,2
29,7.0,8.0,1.0,0.0,9.0,5.0,7.0,59.0,18.0,10.0,4.0,10.0,2.5,2
30,4.0,5.0,3.0,1.0,9.0,4.0,5.0,63.0,20.0,13.0,9.0,15.0,2.5,2
31,7.0,5.0,5.0,4.0,9.0,2.0,9.0,54.0,23.0,9.0,13.0,8.0,2.5,2
32,5.0,8.0,1.0,2.0,9.0,3.0,6.0,66.0,22.0,16.0,7.0,13.0,2.5,2
33,6.0,12.0,3.0,1.0,14.0,1.0,5.0,70.0,18.0,12.0,8.0,7.0,2.5,2
34,3.0,3.0,2.0,3.0,13.0,4.0,7.0,63.0,22.0,11.0,7.0,6.0,2.5,2
35,9.0,9.0,4.0,2.0,8.0,2.0,12.0,61.0,22.0,5.0,5.0,6.0,2.5,2
36,7.0,4.0,4.0,2.0,5.0,3.0,11.0,54.0,16.0,17.0,14.0,8.0,2.5,2
37,6.0,9.0,3.0,4.0,10.0,2.0,6.0,61.0,19.0,11.0,8.0,12.0,2.5,2
38,4.0,4.0,4.0,2.0,8.0,4.0,13.0,55.0,15.0,12.0,8.0,14.0,2.5,2
39,2.0,6.0,3.0,2.0,9.0,2.0,11.0,49.0,19.0,8.0,9.0,16.0,2.5,2
40,4.0,8.0,3.0,4.0,18.0,3.0,6.0,59.0,11.0,14.0,4.0,19.0,2.5,2
41,6.0,3.0,2.0,3.0,9.0,1.0,7.0,56.0,26.0,7.0,13.0,12.0,2.5,2
42,4.0,8.0,1.0,5.0,8.0,2.0,8.0,63.0,19.0,14.0,9.0,10.0,2.5,2
43,5.0,7.0,3.0,2.0,8.0,3.0,4.0,69.0,25.0,17.0,10.0,7.0,2.5,2
44,3.0,8.0,2.0,3.0,8.0,3.0,6.0,53.0,14.0,11.0,12.0,19.0,2.5,2
45,3.0,9.0,3.0,1.0,11.0,2.0,8.0,58.0,16.0,15.0,9.0,13.0,2.5,2
46,9.0,6.0,2.0,7.0,11.0,4.0,5.0,57.0,13.0,10.0,10.0,8.0,2.5,2
47,7.0,3.0,2.0,4.0,12.0,2.0,5.0,56.0,17.0,13.0,11.0,14.0,2.5,2
48,6.0,7.0,5.0,5.0,7.0,2.0,9.0,52.0,16.0,11.0,10.0,12.0,2.5,2
49,4.0,5.0,5.0,2.0,11.0,4.0,6.0,64.0,19.0,12.0,10.0,9.0,2.5,2
50,6.0,5.0,7.0,2.0,5.0,3.0,4.0,48.0,18.0,7.0,14.0,17.0,2.5,2
51,4.0,4.0,3.0,7.0,9.0,1.0,11.0,50.0,20.0,11.0,10.0,10.0,2.5,2
52,7.0,4.0,2.0,5.0,9.0,1.0,5.0,61.0,24.0,18.0,7.0,11.0,2.5,2
53,6.0,4.0,2.0,4.0,7.0,3.0,7.0,51.0,10.0,15.0,10.0,19.0,2.5,2
54,6.0,5.0,4.0,2.0,7.0,3.0,11.0,56.0,21.0,9.0,9.0,12.0,2.5,2
55,8.0,5.0,2.0,4.0,9.0,6.0,7.0,61.0,20.0,6.0,9.0,9.0,2.5,2
1,4.0,9.0,5.0,10.0,6.0,7.0,10.0,52.0,16.0,10.0,10.0,8.0,3.5,4
2,2.0,9.0,7.0,6.0,9.0,3.0,8.0,51.0,12.0,10.0,14.0,10.0,3.5,4
3,1.0,8.0,7.0,14.0,6.0,6.0,11.0,45.0,14.0,6.0,10.0,5.0,3.5,4
4,4.0,15.0,5.0,8.0,6.0,5.0,14.0,51.0,11.0,9.0,12.0,6.0,3.5,4
5,0.0,15.0,6.0,10.0,4.0,7.0,11.0,50.0,10.0,13.0,14.0,9.0,3.5,4
6,2.0,14.0,9.0,8.0,8.0,5.0,14.0,49.0,11.0,7.0,6.0,10.0,3.5,4
7,5.0,12.0,13.0,8.0,6.0,5.0,9.0,44.0,11.0,6.0,8.0,5.0,3.5,4
8,3.0,8.0,5.0,12.0,5.0,8.0,10.0,47.0,13.0,8.0,15.0,8.0,3.5,4
9,2.0,7.0,7.0,11.0,12.0,4.0,14.0,46.0,11.0,9.0,7.0,13.0,3.5,4
10,1.0,7.0,8.0,18.0,8.0,4.0,4.0,50.0,20.0,6.0,14.0,5.0,3.5,4
11,4.0,18.0,3.0,12.0,5.0,4.0,14.0,53.0,13.0,9.0,8.0,6.0,3.5,4
12,7.0,12.0,8.0,10.0,4.0,4.0,7.0,42.0,9.0,11.0,8.0,8.0,3.5,4
13,4.0,14.0,4.0,8.0,7.0,8.0,10.0,57.0,14.0,10.0,9.0,8.0,3.5,4
14,4.0,10.0,5.0,16.0,5.0,9.0,8.0,51.0,12.0,11.0,10.0,6.0,3.5,4
15,4.0,7.0,6.0,20.0,6.0,8.0,15.0,46.0,14.0,9.0,4.0,5.0,3.5,4
16,1.0,6.0,7.0,12.0,8.0,10.0,12.0,51.0,15.0,5.0,6.0,5.0,3.5,4
17,2.0,7.0,5.0,8.0,9.0,5.0,14.0,46.0,10.0,11.0,11.0,11.0,3.5,4
18,1.0,8.0,7.0,12.0,5.0,8.0,10.0,44.0,12.0,7.0,13.0,12.0,3.5,4
19,4.0,5.0,9.0,11.0,6.0,8.0,11.0,44.0,14.0,8.0,7.0,14.0,3.5,4
20,2.0,6.0,12.0,12.0,9.0,4.0,11.0,42.0,10.0,9.0,13.0,8.0,3.5,4
21,1.0,17.0,5.0,10.0,7.0,10.0,9.0,60.0,10.0,12.0,8.0,7.0,3.5,4
22,0.0,12.0,4.0,7.0,11.0,8.0,12.0,54.0,12.0,9.0,10.0,9.0,3.5,4
23,1.0,10.0,5.0,9.0,3.0,10.0,10.0,43.0,8.0,5.0,16.0,11.0,3.5,4
24,2.0,9.0,10.0,10.0,6.0,4.0,13.0,50.0,15.0,12.0,4.0,10.0,3.5,4
25,2.0,10.0,8.0,8.0,8.0,13.0,10.0,57.0,12.0,9.0,8.0,7.0,3.5,4
26,2.0,6.0,3.0,15.0,8.0,11.0,8.0,52.0,15.0,5.0,11.0,9.0,3.5,4
27,2.0,10.0,6.0,8.0,1.0,7.0,15.0,47.0,14.0,11.0,13.0,9.0,3.5,4
28,2.0,2.0,4.0,6.0,3.0,4.0,1.0,20.0,5.0,10.0,5.0,4.0,3.5,4
